OBJECTID,Region,LANSLU,Soil_Subgroup,Shape_Area,Shape_Length,Primary_Soil_Classification,Primary_Soil_Value,Secondary_Soil_Classification,Secondary_Soil_Value,Tertiary_Soil_Classification,Tertiary_Soil_Value,Total_Soil_Classifications_Count,Total_Soil_Classification_Value
51597,COORONG DISTRICT COUNCIL,COGWI-,N2,5.36E-05,0.045069787,N2,35,B7,22,B2,18,6,100
51606,COORONG DISTRICT COUNCIL,TIEOAJ,H3,0.000182679,0.095760438,H3,64.25,G2,35.75,None,0,2,100
51612,COORONG DISTRICT COUNCIL,ARCOEg,H3,0.000535306,0.385718176,H3,45,G3,30.25,G2,24.75,3,100
51615,COORONG DISTRICT COUNCIL,KUMOAF,H3,0.000326119,0.169634848,H3,75,G2,13.75,G3,11.25,3,100
51621,COORONG DISTRICT COUNCIL,ARCGrA,G3,2.63E-05,0.022990605,G3,40,A6,30.1,B7,29.9,3,100
51624,COORONG DISTRICT COUNCIL,ARCOEa,H3,0.000380645,0.181305637,H3,65,G3,19.25,G2,15.75,3,100
51625,COORONG DISTRICT COUNCIL,KUMNAD,B7,0.00011758,0.066974549,B7,48.75,G3,15,H3,13.75,5,100
51626,COORONG DISTRICT COUNCIL,KUMOAF,H3,0.000117229,0.122262589,H3,75,G2,13.75,G3,11.25,3,100
51632,COORONG DISTRICT COUNCIL,KUMOAJ,G2,0.000240994,0.184695853,G2,35.75,H3,35,G3,29.25,3,100
51634,COORONG DISTRICT COUNCIL,RICZnJ,N2,6.57E-05,0.060277419,N2,80,F2,20,None,0,2,100
51640,COORONG DISTRICT COUNCIL,ARCMHC,B6,8.78E-05,0.062409828,B6,24.75,B8,19.25,G2,18,6,100
51645,COORONG DISTRICT COUNCIL,KUMNAD,B7,8.13E-05,0.058631809,B7,48.75,G3,15,H3,13.75,5,100
51648,COORONG DISTRICT COUNCIL,BIROEJ,H3,0.000409754,0.176764709,H3,45,G2,30.25,B7,24.75,3,100
51649,COORONG DISTRICT COUNCIL,KUMO-B,H3,9.51E-06,0.014118489,H3,100,None,0,None,0,1,100
51654,COORONG DISTRICT COUNCIL,MREMHB,B3,2.23E-05,0.017053362,B3,30.25,B8,24.75,G2,18,5,100
51655,COORONG DISTRICT COUNCIL,KUMO-B,H3,1.45E-05,0.018780527,H3,100,None,0,None,0,1,100
51664,COORONG DISTRICT COUNCIL,KUMNAa,B7,0.000360198,0.140109456,B7,65,G3,20,B3,15,3,100
51666,COORONG DISTRICT COUNCIL,KUMOAE,H3,0.000158718,0.116806823,H3,85,G2,8.25,G3,6.75,3,100
51667,COORONG DISTRICT COUNCIL,KUMOAJ,G2,0.000140333,0.086758116,G2,35.75,H3,35,G3,29.25,3,100
51674,COORONG DISTRICT COUNCIL,COGWVF,H1,7.55E-05,0.042185172,H1,55,B3,45,None,0,2,100
51676,COORONG DISTRICT COUNCIL,KUMOAF,H3,0.000328904,0.23464359,H3,75,G2,13.75,G3,11.25,3,100
51678,COORONG DISTRICT COUNCIL,ARCMHC,B6,6.41E-05,0.046828674,B6,24.75,B8,19.25,G2,18,6,100
51679,COORONG DISTRICT COUNCIL,KUMOAF,H3,0.000295445,0.119080368,H3,75,G2,13.75,G3,11.25,3,100
51683,COORONG DISTRICT COUNCIL,LELO-A,H3,3.33E-05,0.031912673,H3,40,G2,30.1,G3,29.9,3,100
51685,COORONG DISTRICT COUNCIL,KUMO-B,H3,1.02E-05,0.012395489,H3,100,None,0,None,0,1,100
51689,COORONG DISTRICT COUNCIL,KUMOAJ,G2,0.000510679,0.172100906,G2,35.75,H3,35,G3,29.25,3,100
51693,COORONG DISTRICT COUNCIL,ARCMHY,B6,0.000153833,0.062020535,B6,20.25,G2,16,B8,15.75,7,100
51696,COORONG DISTRICT COUNCIL,KUMNGA,G3,4.38E-05,0.047119086,G3,80,B7,20,None,0,2,100
51705,COORONG DISTRICT COUNCIL,KUMNGA,G3,1.35E-05,0.018906943,G3,80,B7,20,None,0,2,100
51707,COORONG DISTRICT COUNCIL,KUMNGA,G3,9.08E-06,0.013067458,G3,80,B7,20,None,0,2,100
51708,COORONG DISTRICT COUNCIL,GLYNGA,G3,1.98E-05,0.019657481,G3,55.25,G2,17,H3,12.75,5,100
51714,COORONG DISTRICT COUNCIL,ARCO-A,H3,0.000233336,0.138099105,H3,100,None,0,None,0,1,100
51720,COORONG DISTRICT COUNCIL,KUMO-B,H3,3.81E-05,0.038058509,H3,100,None,0,None,0,1,100
51721,COORONG DISTRICT COUNCIL,GLYZS-,N2,0.000232535,0.098821389,N2,100,None,0,None,0,1,100
51723,COORONG DISTRICT COUNCIL,ARCMRL,G3,0.000199337,0.093657454,G3,29,B7,21.705,B3,19.25,5,100
51730,COORONG DISTRICT COUNCIL,TIEOAJ,H3,3.23E-05,0.038606135,H3,64.25,G2,35.75,None,0,2,100
51732,COORONG DISTRICT COUNCIL,RICZnj,N2,3.15E-05,0.026285627,N2,100,None,0,None,0,1,100
51737,COORONG DISTRICT COUNCIL,GOHGmA,G3,4.45E-05,0.030627971,G3,85,G2,8.25,H3,6.75,3,100
51739,COORONG DISTRICT COUNCIL,KUMNAA,B7,3.82E-05,0.025514971,B7,65,G3,20,B3,15,3,100
51741,COORONG DISTRICT COUNCIL,RICZS-,WW,5.43E-06,0.009864405,WW,55,N2,45,None,0,2,100
51748,COORONG DISTRICT COUNCIL,KUMOAF,H3,5.04E-05,0.055758105,H3,75,G2,13.75,G3,11.25,3,100
51751,COORONG DISTRICT COUNCIL,KUMNGA,G3,1.22E-05,0.016809236,G3,80,B7,20,None,0,2,100
51756,COORONG DISTRICT COUNCIL,ARCMHC,B6,1.85E-05,0.016197797,B6,24.75,B8,19.25,G2,18,6,100
51768,COORONG DISTRICT COUNCIL,KUMNAA,B7,4.05E-05,0.0342378,B7,65,G3,20,B3,15,3,100
51770,COORONG DISTRICT COUNCIL,CMBNAA,B7,4.38E-06,0.008231341,B7,55,G4,45,None,0,2,100
51771,COORONG DISTRICT COUNCIL,GLYNGA,G3,1.18E-05,0.012631838,G3,55.25,G2,17,H3,12.75,5,100
51772,COORONG DISTRICT COUNCIL,KUMNAa,B7,0.000100897,0.06386931,B7,65,G3,20,B3,15,3,100
51779,COORONG DISTRICT COUNCIL,ARCOEg,H3,6.92E-06,0.013058741,H3,45,G3,30.25,G2,24.75,3,100
51780,COORONG DISTRICT COUNCIL,ARCMHC,B6,4.36E-05,0.039965033,B6,24.75,B8,19.25,G2,18,6,100
51782,COORONG DISTRICT COUNCIL,KUMZnJ,N2,2.33E-05,0.024929902,N2,100,None,0,None,0,1,100
51783,COORONG DISTRICT COUNCIL,GLYNGA,G3,8.82E-06,0.013045158,G3,55.25,G2,17,H3,12.75,5,100
51785,COORONG DISTRICT COUNCIL,KUMO-B,H3,1.09E-05,0.012259483,H3,100,None,0,None,0,1,100
51791,COORONG DISTRICT COUNCIL,GLYMJt,B3,0.000100187,0.062792621,B3,24.75,B2,20.25,H3,18,8,100
51792,COORONG DISTRICT COUNCIL,LGCXw-,WW,0.000669146,0.303584298,WW,100,None,0,None,0,1,100
51796,COORONG DISTRICT COUNCIL,COGMJn,B3,4.66E-05,0.048208714,B3,95,N2,5,None,0,2,100
51797,COORONG DISTRICT COUNCIL,LACZnO,N2,1.52E-05,0.018021388,N2,40,G4,24.75,A7,20.25,5,100
51799,COORONG DISTRICT COUNCIL,LELOSX,H3,0.000181674,0.092013051,H3,35.75,G2,29.25,G3,16,5,100
51802,COORONG DISTRICT COUNCIL,CMBO-A,H3,0.000814607,0.360352089,H3,65,G2,20,G3,15,3,100
51803,COORONG DISTRICT COUNCIL,RICZoP,N2,0.000141605,0.080970557,N2,41.25,H3,27.5,G2,22.5,5,100
51805,COORONG DISTRICT COUNCIL,LELOSX,H3,0.000670825,0.318353515,H3,35.75,G2,29.25,G3,16,5,100
51808,COORONG DISTRICT COUNCIL,KUMOAE,H3,4.07E-05,0.03414579,H3,85,G2,8.25,G3,6.75,3,100
51810,COORONG DISTRICT COUNCIL,KUMO-B,H3,4.45E-05,0.040339803,H3,100,None,0,None,0,1,100
51811,COORONG DISTRICT COUNCIL,COGWFC,H1,4.81E-05,0.034303592,H1,100,None,0,None,0,1,100
51812,COORONG DISTRICT COUNCIL,LELNAa,B7,5.61E-05,0.035616026,B7,55,B3,45,None,0,2,100
51813,COORONG DISTRICT COUNCIL,COBOAF,H3,5.98E-06,0.010500122,H3,65,G2,15.75,B7,12.25,4,100
51814,COORONG DISTRICT COUNCIL,LELO-A,H3,4.07E-05,0.050442909,H3,40,G2,30.1,G3,29.9,3,100
51815,COORONG DISTRICT COUNCIL,LELOSX,H3,0.000103126,0.050097061,H3,35.75,G2,29.25,G3,16,5,100
51816,COORONG DISTRICT COUNCIL,TAUNGF,G3,4.61E-05,0.044283857,G3,46.75,G2,38.25,G4,8.25,4,100
51818,COORONG DISTRICT COUNCIL,ARCGrA,G3,1.41E-05,0.017392011,G3,40,A6,30.1,B7,29.9,3,100
51819,COORONG DISTRICT COUNCIL,KUMO-B,H3,9.18E-06,0.012927863,H3,100,None,0,None,0,1,100
51820,COORONG DISTRICT COUNCIL,GLYNGA,G3,2.66E-05,0.02039935,G3,55.25,G2,17,H3,12.75,5,100
51821,COORONG DISTRICT COUNCIL,CMBNAA,B7,9.48E-05,0.076443334,B7,55,G4,45,None,0,2,100
51822,COORONG DISTRICT COUNCIL,LELOEK,H3,2.67E-05,0.024641718,H3,35,G3,30,G2,20,4,100
51823,COORONG DISTRICT COUNCIL,LELNGp,G3,0.000140252,0.102022183,G3,65,G4,12,H3,9,6,100
51824,COORONG DISTRICT COUNCIL,GLYZpO,N2,7.09E-05,0.034791133,N2,65,G4,30,B3,2.75,4,100
51826,COORONG DISTRICT COUNCIL,GLYZpO,N2,3.68E-05,0.029829984,N2,65,G4,30,B3,2.75,4,100
51827,COORONG DISTRICT COUNCIL,COBMHB,H3,1.56E-05,0.020168719,H3,30.25,B3,24.75,G2,24.75,4,100
51828,COORONG DISTRICT COUNCIL,COBOAF,H3,3.82E-06,0.010009534,H3,65,G2,15.75,B7,12.25,4,100
51829,COORONG DISTRICT COUNCIL,ARCMHC,B6,7.93E-06,0.010693129,B6,24.75,B8,19.25,G2,18,6,100
51830,COORONG DISTRICT COUNCIL,COGWFC,H1,2.25E-05,0.024179747,H1,100,None,0,None,0,1,100
51831,COORONG DISTRICT COUNCIL,GOHGmA,G3,7.71E-06,0.012198841,G3,85,G2,8.25,H3,6.75,3,100
51832,COORONG DISTRICT COUNCIL,LELOEK,H3,9.61E-06,0.012159765,H3,35,G3,30,G2,20,4,100
51833,COORONG DISTRICT COUNCIL,CMBOAK,H3,5.51E-05,0.048669834,H3,52,G2,25.25,G3,15.75,4,100
51834,COORONG DISTRICT COUNCIL,CMBZS-,N2,1.29E-05,0.020020769,N2,100,None,0,None,0,1,100
51835,COORONG DISTRICT COUNCIL,LELZnJ,G4,6.80E-06,0.012120334,G4,55,N2,45,None,0,2,100
51836,COORONG DISTRICT COUNCIL,GLYNGA,G3,1.10E-05,0.014496496,G3,55.25,G2,17,H3,12.75,5,100
51838,COORONG DISTRICT COUNCIL,COBMHB,H3,7.85E-06,0.014402811,H3,30.25,B3,24.75,G2,24.75,4,100
51839,COORONG DISTRICT COUNCIL,MNAOSX,G2,4.11E-05,0.033070172,G2,33.75,H3,26.25,N2,20,5,100
51840,COORONG DISTRICT COUNCIL,GLYNGA,G3,8.35E-06,0.01416628,G3,55.25,G2,17,H3,12.75,5,100
51842,COORONG DISTRICT COUNCIL,GLYZpO,N2,2.88E-05,0.020835128,N2,65,G4,30,B3,2.75,4,100
51843,COORONG DISTRICT COUNCIL,MNAZnJ,N2,0.000600872,0.152343565,N2,38.25,G4,34.235,B7,17,5,100
51844,COORONG DISTRICT COUNCIL,MNAZS-,N2,0.000145933,0.066402666,N2,100,None,0,None,0,1,100
51847,COORONG DISTRICT COUNCIL,GLYMJt,B3,8.16E-06,0.010665794,B3,24.75,B2,20.25,H3,18,8,100
51849,COORONG DISTRICT COUNCIL,TAUNGF,G3,1.09E-05,0.015653537,G3,46.75,G2,38.25,G4,8.25,4,100
51851,COORONG DISTRICT COUNCIL,GLYZnO,G4,2.31E-05,0.025329303,G4,55,N2,40,B3,2.75,4,100
51854,COORONG DISTRICT COUNCIL,MESOEK,H3,2.63E-05,0.023123539,H3,35,G2,30,G3,20,4,100
51855,COORONG DISTRICT COUNCIL,MNAZnJ,N2,1.40E-05,0.018764676,N2,38.25,G4,34.235,B7,17,5,100
51857,COORONG DISTRICT COUNCIL,MESOEK,H3,1.29E-05,0.020171495,H3,35,G2,30,G3,20,4,100
51861,COORONG DISTRICT COUNCIL,TAUMJt,B3,5.73E-05,0.036160775,B3,46.75,B7,38.25,N2,8.25,4,100
51862,COORONG DISTRICT COUNCIL,GLYNGF,G3,1.54E-05,0.020793483,G3,45.5,G2,14,H3,10.5,7,100
51863,COORONG DISTRICT COUNCIL,COGMJn,B3,7.90E-05,0.071441006,B3,95,N2,5,None,0,2,100
51867,COORONG DISTRICT COUNCIL,MESOEK,H3,4.42E-05,0.034547579,H3,35,G2,30,G3,20,4,100
51870,COORONG DISTRICT COUNCIL,MNAZnj,N2,0.000440359,0.210523509,N2,55.25,G4,21.485,B7,12.75,5,100
51872,COORONG DISTRICT COUNCIL,TISZqL,N2,0.000315881,0.083655571,N2,55,B8,20.25,B2,15.75,4,100
51874,COORONG DISTRICT COUNCIL,TISZqj,N2,0.000983839,0.306592859,N2,65,A7,20,A1,15,3,100
51875,COORONG DISTRICT COUNCIL,LACMtt,B2,0.002338736,0.520622851,B2,24.75,B8,19.25,N2,18,6,100
51877,COORONG DISTRICT COUNCIL,MNAOSS,H3,4.56E-05,0.054964545,H3,55.25,G3,17,G2,12.75,5,100
51879,COORONG DISTRICT COUNCIL,GLYZS-,N2,2.09E-06,0.005472428,N2,100,None,0,None,0,1,100
51880,COORONG DISTRICT COUNCIL,COBOAF,H3,0.000268308,0.119352879,H3,65,G2,15.75,B7,12.25,4,100
51881,COORONG DISTRICT COUNCIL,LELZoP,N2,0.000315886,0.146696385,N2,45,H3,22,G2,18,5,100
51883,COORONG DISTRICT COUNCIL,CMBOAK,H3,6.68E-05,0.044606369,H3,52,G2,25.25,G3,15.75,4,100
51887,COORONG DISTRICT COUNCIL,RICZnP,N2,0.001299967,0.355219565,N2,68,F2,17,H3,8.25,4,100
51888,COORONG DISTRICT COUNCIL,COBMHB,H3,0.0005906,0.260212702,H3,30.25,B3,24.75,G2,24.75,4,100
51890,COORONG DISTRICT COUNCIL,KUMNAd,B7,0.000320287,0.159594744,B7,48.75,G3,15,H3,13.75,5,100
51892,COORONG DISTRICT COUNCIL,LELNAa,B7,0.00032517,0.122895436,B7,55,B3,45,None,0,2,100
51893,COORONG DISTRICT COUNCIL,ARCGrA,G3,6.11E-05,0.042356006,G3,40,A6,30.1,B7,29.9,3,100
51895,COORONG DISTRICT COUNCIL,MNAOSS,H3,0.006637156,3.417527892,H3,55.25,G3,17,G2,12.75,5,100
51896,COORONG DISTRICT COUNCIL,MESNEF,B7,3.66E-05,0.037155016,B7,30.75,H3,29.75,A4,15,5,100
51897,COORONG DISTRICT COUNCIL,COGWFC,H1,4.35E-05,0.032682775,H1,100,None,0,None,0,1,100
51898,COORONG DISTRICT COUNCIL,LELOSX,H3,0.000142605,0.076276891,H3,35.75,G2,29.25,G3,16,5,100
51899,COORONG DISTRICT COUNCIL,ARCMHC,B6,0.000728333,0.19416815,B6,24.75,B8,19.25,G2,18,6,100
51900,COORONG DISTRICT COUNCIL,CMBOAK,H3,0.000125949,0.092587478,H3,52,G2,25.25,G3,15.75,4,100
51901,COORONG DISTRICT COUNCIL,LELOEK,H3,1.70E-05,0.01545485,H3,35,G3,30,G2,20,4,100
51903,COORONG DISTRICT COUNCIL,MNAZnj,N2,0.000394842,0.107142412,N2,55.25,G4,21.485,B7,12.75,5,100
51906,COORONG DISTRICT COUNCIL,COGWFF,H1,9.98E-05,0.059256275,H1,55,N2,45,None,0,2,100
51909,COORONG DISTRICT COUNCIL,MNAOSS,H3,3.31E-05,0.042477604,H3,55.25,G3,17,G2,12.75,5,100
51913,COORONG DISTRICT COUNCIL,TAUNGF,G3,7.82E-05,0.060789362,G3,46.75,G2,38.25,G4,8.25,4,100
51916,COORONG DISTRICT COUNCIL,MNAOSS,H3,9.94E-05,0.078695934,H3,55.25,G3,17,G2,12.75,5,100
51917,COORONG DISTRICT COUNCIL,TAUNGF,G3,4.36E-05,0.051898533,G3,46.75,G2,38.25,G4,8.25,4,100
51918,COORONG DISTRICT COUNCIL,MNAZoP,N2,8.01E-05,0.057716691,N2,40,H3,27.75,G2,22.5,5,100
51920,COORONG DISTRICT COUNCIL,MNAZoP,N2,0.001035324,0.229969444,N2,40,H3,27.75,G2,22.5,5,100
51922,COORONG DISTRICT COUNCIL,MNAZS-,N2,0.000126665,0.069266828,N2,100,None,0,None,0,1,100
51923,COORONG DISTRICT COUNCIL,MNAZS-,N2,0.000362697,0.21175527,N2,100,None,0,None,0,1,100
51924,COORONG DISTRICT COUNCIL,LGCMJn,H3,7.89E-05,0.042743908,H3,24.75,B3,20.75,G2,20.25,7,100
51927,COORONG DISTRICT COUNCIL,MNAOSS,H3,0.000176437,0.089627197,H3,55.25,G3,17,G2,12.75,5,100
51930,COORONG DISTRICT COUNCIL,LGCMHB,H3,1.19E-05,0.013418666,H3,30.25,G2,24.75,B3,20.75,6,100
51931,COORONG DISTRICT COUNCIL,TISZqO,N2,0.002230924,0.629699308,N2,65,A7,20,A1,15,3,100
51933,COORONG DISTRICT COUNCIL,GLYNGF,G3,0.000120822,0.063289436,G3,45.5,G2,14,H3,10.5,7,100
51934,COORONG DISTRICT COUNCIL,RICZS-,WW,0.000131146,0.10211977,WW,55,N2,45,None,0,2,100
51936,COORONG DISTRICT COUNCIL,LELOAK,G2,0.000116187,0.059811555,G2,49.5,H3,30.25,G3,20.25,3,100
51937,COORONG DISTRICT COUNCIL,KUMOAJ,G2,0.000146762,0.107153619,G2,35.75,H3,35,G3,29.25,3,100
51941,COORONG DISTRICT COUNCIL,LELZoP,N2,6.88E-05,0.060988761,N2,45,H3,22,G2,18,5,100
51942,COORONG DISTRICT COUNCIL,LELZS-,N2,2.67E-05,0.027460256,N2,100,None,0,None,0,1,100
51943,COORONG DISTRICT COUNCIL,GOHGmA,G3,1.35E-05,0.017543753,G3,85,G2,8.25,H3,6.75,3,100
51944,COORONG DISTRICT COUNCIL,LELNGd,G3,0.0001611,0.074426954,G3,55,H3,20.25,G2,15.75,4,100
51948,COORONG DISTRICT COUNCIL,SHAGbA,G3,0.002019066,0.701452119,G3,41.25,H3,25,G4,15,5,100
51949,COORONG DISTRICT COUNCIL,KUMNAA,B7,4.42E-05,0.029991878,B7,65,G3,20,B3,15,3,100
51951,COORONG DISTRICT COUNCIL,KUMO-B,H3,2.12E-05,0.024086138,H3,100,None,0,None,0,1,100
51954,COORONG DISTRICT COUNCIL,KUMZS-,N2,1.60E-05,0.019251738,N2,100,None,0,None,0,1,100
51955,COORONG DISTRICT COUNCIL,KUMOAE,H3,8.50E-05,0.058762906,H3,85,G2,8.25,G3,6.75,3,100
51956,COORONG DISTRICT COUNCIL,CMBOAK,H3,0.000289614,0.134905835,H3,52,G2,25.25,G3,15.75,4,100
51958,COORONG DISTRICT COUNCIL,BLKMJB,B3,0.000263345,0.099812381,B3,30,B7,22.575,B8,22.425,5,100
51959,COORONG DISTRICT COUNCIL,CMBOAK,H3,0.000433387,0.215686876,H3,52,G2,25.25,G3,15.75,4,100
51962,COORONG DISTRICT COUNCIL,ARCOEg,H3,0.000720705,0.279213057,H3,45,G3,30.25,G2,24.75,3,100
51963,COORONG DISTRICT COUNCIL,KUMO-B,H3,3.65E-05,0.043212151,H3,100,None,0,None,0,1,100
51966,COORONG DISTRICT COUNCIL,MNAZnJ,N2,0.000160923,0.082300169,N2,38.25,G4,34.235,B7,17,5,100
51967,COORONG DISTRICT COUNCIL,COGWQ-,N2,0.000164383,0.12923028,N2,100,None,0,None,0,1,100
51972,COORONG DISTRICT COUNCIL,GLYNGF,G3,0.000138081,0.084664059,G3,45.5,G2,14,H3,10.5,7,100
51976,COORONG DISTRICT COUNCIL,MESOEK,H3,8.16E-05,0.062840186,H3,35,G2,30,G3,20,4,100
51978,COORONG DISTRICT COUNCIL,MNAZoP,N2,0.000215459,0.092824289,N2,40,H3,27.75,G2,22.5,5,100
51981,COORONG DISTRICT COUNCIL,MNAOSX,G2,9.99E-05,0.078542371,G2,33.75,H3,26.25,N2,20,5,100
51982,COORONG DISTRICT COUNCIL,MNAOSX,G2,0.000222937,0.16037692,G2,33.75,H3,26.25,N2,20,5,100
51986,COORONG DISTRICT COUNCIL,MNAMJB,B3,1.64E-05,0.018467818,B3,35,H3,30,G2,20,4,100
51987,COORONG DISTRICT COUNCIL,LGCMHB,H3,1.06E-05,0.014684095,H3,30.25,G2,24.75,B3,20.75,6,100
51988,COORONG DISTRICT COUNCIL,GLYZpO,N2,9.07E-06,0.012647022,N2,65,G4,30,B3,2.75,4,100
51989,COORONG DISTRICT COUNCIL,LACZS-,N2,1.18E-05,0.01528574,N2,55,N3,20,M4,15,4,100
51992,COORONG DISTRICT COUNCIL,LGCMHB,H3,3.43E-05,0.023828331,H3,30.25,G2,24.75,B3,20.75,6,100
51994,COORONG DISTRICT COUNCIL,GLYZpO,N2,5.59E-06,0.008830324,N2,65,G4,30,B3,2.75,4,100
51995,COORONG DISTRICT COUNCIL,MNAMJB,B3,4.51E-06,0.007738059,B3,35,H3,30,G2,20,4,100
51997,COORONG DISTRICT COUNCIL,LACZnO,N2,1.23E-05,0.015176507,N2,40,G4,24.75,A7,20.25,5,100
51999,COORONG DISTRICT COUNCIL,LACZnO,N2,7.55E-06,0.010112868,N2,40,G4,24.75,A7,20.25,5,100
52001,COORONG DISTRICT COUNCIL,COGWQ-,N2,1.58E-05,0.024396349,N2,100,None,0,None,0,1,100
52004,COORONG DISTRICT COUNCIL,MNANDA,G4,0.000103006,0.067998821,G4,32.25,B7,28.555,G3,22.425,6,100
52005,COORONG DISTRICT COUNCIL,COGWFC,H1,3.62E-05,0.024294912,H1,100,None,0,None,0,1,100
52006,COORONG DISTRICT COUNCIL,LELNGd,G3,6.31E-05,0.037212801,G3,55,H3,20.25,G2,15.75,4,100
52007,COORONG DISTRICT COUNCIL,KUMO-B,H3,3.50E-05,0.032277354,H3,100,None,0,None,0,1,100
52008,COORONG DISTRICT COUNCIL,KUMOAJ,G2,7.64E-05,0.042978294,G2,35.75,H3,35,G3,29.25,3,100
52009,COORONG DISTRICT COUNCIL,LELOSX,H3,2.62E-05,0.022148119,H3,35.75,G2,29.25,G3,16,5,100
52011,COORONG DISTRICT COUNCIL,COBOAF,H3,2.53E-05,0.026245638,H3,65,G2,15.75,B7,12.25,4,100
52013,COORONG DISTRICT COUNCIL,KUMOAF,H3,8.24E-05,0.046500055,H3,75,G2,13.75,G3,11.25,3,100
52014,COORONG DISTRICT COUNCIL,ARCO-A,H3,1.47E-05,0.016086395,H3,100,None,0,None,0,1,100
52016,COORONG DISTRICT COUNCIL,ARCGrA,G3,2.39E-05,0.019473446,G3,40,A6,30.1,B7,29.9,3,100
52017,COORONG DISTRICT COUNCIL,ARCOEg,H3,4.67E-05,0.043148831,H3,45,G3,30.25,G2,24.75,3,100
52018,COORONG DISTRICT COUNCIL,LELZS-,N2,1.55E-05,0.019148021,N2,100,None,0,None,0,1,100
52019,COORONG DISTRICT COUNCIL,GOHGmA,G3,6.37E-05,0.038421931,G3,85,G2,8.25,H3,6.75,3,100
52020,COORONG DISTRICT COUNCIL,COBOAF,H3,1.58E-05,0.017791876,H3,65,G2,15.75,B7,12.25,4,100
52022,COORONG DISTRICT COUNCIL,COGMJn,B3,5.59E-06,0.010634027,B3,95,N2,5,None,0,2,100
52023,COORONG DISTRICT COUNCIL,RICZnP,N2,6.08E-05,0.038115121,N2,68,F2,17,H3,8.25,4,100
52026,COORONG DISTRICT COUNCIL,ARCGrA,G3,7.60E-05,0.044321488,G3,40,A6,30.1,B7,29.9,3,100
52028,COORONG DISTRICT COUNCIL,COGWFC,H1,1.99E-05,0.0206541,H1,100,None,0,None,0,1,100
52030,COORONG DISTRICT COUNCIL,ARCMHC,B6,3.84E-06,0.009049139,B6,24.75,B8,19.25,G2,18,6,100
52031,COORONG DISTRICT COUNCIL,COBMHB,H3,1.04E-05,0.013285125,H3,30.25,B3,24.75,G2,24.75,4,100
52034,COORONG DISTRICT COUNCIL,TAUMJC,B3,0.001994425,0.663319392,B3,35.75,B7,29.25,H3,19.25,4,100
52036,COORONG DISTRICT COUNCIL,LELZS-,N2,5.17E-05,0.037218768,N2,100,None,0,None,0,1,100
52038,COORONG DISTRICT COUNCIL,RICOSM,G3,5.75E-05,0.042692236,G3,40,H3,30.25,G2,24.75,4,100
52039,COORONG DISTRICT COUNCIL,LELOSX,H3,0.00012065,0.05571507,H3,35.75,G2,29.25,G3,16,5,100
52042,COORONG DISTRICT COUNCIL,ARCOEg,H3,0.000144703,0.088719224,H3,45,G3,30.25,G2,24.75,3,100
52044,COORONG DISTRICT COUNCIL,MNAZoP,N2,9.32E-05,0.044513463,N2,40,H3,27.75,G2,22.5,5,100
52045,COORONG DISTRICT COUNCIL,COGWQ-,N2,4.75E-05,0.052120809,N2,100,None,0,None,0,1,100
52046,COORONG DISTRICT COUNCIL,KUMNAa,B7,0.000484229,0.180414621,B7,65,G3,20,B3,15,3,100
52048,COORONG DISTRICT COUNCIL,COBOAF,H3,0.0001724,0.079143085,H3,65,G2,15.75,B7,12.25,4,100
52049,COORONG DISTRICT COUNCIL,LELNGd,G3,0.000447412,0.177615459,G3,55,H3,20.25,G2,15.75,4,100
52050,COORONG DISTRICT COUNCIL,LELO-A,H3,5.87E-05,0.06827183,H3,40,G2,30.1,G3,29.9,3,100
52051,COORONG DISTRICT COUNCIL,LELOAK,G2,4.36E-05,0.040262314,G2,49.5,H3,30.25,G3,20.25,3,100
52053,COORONG DISTRICT COUNCIL,MNANAp,H3,0.000502894,0.209893263,H3,34.25,G2,28.52,G4,17.25,5,100
52055,COORONG DISTRICT COUNCIL,TAUZnO,G4,0.000231136,0.105017335,G4,50.5,N2,49.5,None,0,2,100
52057,COORONG DISTRICT COUNCIL,MNAZS-,N2,5.71E-05,0.050526761,N2,100,None,0,None,0,1,100
52059,COORONG DISTRICT COUNCIL,GLYZpO,N2,8.95E-05,0.074313136,N2,65,G4,30,B3,2.75,4,100
52060,COORONG DISTRICT COUNCIL,MNAZoP,N2,0.000164829,0.067709774,N2,40,H3,27.75,G2,22.5,5,100
52063,COORONG DISTRICT COUNCIL,MNAZoP,N2,4.30E-05,0.031669824,N2,40,H3,27.75,G2,22.5,5,100
52066,COORONG DISTRICT COUNCIL,MNAZnG,N2,0.001237532,0.37617012,N2,33,H3,22,G2,18,5,100
52067,COORONG DISTRICT COUNCIL,MNAZoP,N2,0.000444388,0.186778784,N2,40,H3,27.75,G2,22.5,5,100
52070,COORONG DISTRICT COUNCIL,MNAZS-,N2,0.000414195,0.169619351,N2,100,None,0,None,0,1,100
52071,COORONG DISTRICT COUNCIL,MNAOSS,H3,0.000114496,0.105437055,H3,55.25,G3,17,G2,12.75,5,100
52072,COORONG DISTRICT COUNCIL,GLYNGF,G3,0.00010494,0.070303451,G3,45.5,G2,14,H3,10.5,7,100
52073,COORONG DISTRICT COUNCIL,MNAZnj,N2,0.000142963,0.07863769,N2,55.25,G4,21.485,B7,12.75,5,100
52076,COORONG DISTRICT COUNCIL,LELO-A,H3,6.37E-05,0.064959807,H3,40,G2,30.1,G3,29.9,3,100
